site,country,title,price_usd,review_count,seller_badge,search_position,monthly_sold_count,is_bestseller,bestseller_rank,validity,usage_validity,activation_validity,network_type,network_generation,carrier_support_local,data_amount,product_url,asin,site_product_id,seller,brand,evidence
amazon_us,vn,Orange Holiday Europe Prepaid eSIM 20GB Internet Data | 30 Days-Use | Data tethering Allowed | 30min & 200 SMS from Europe to Any Country Worldwide,21.95,126,,,,True,9,14일,14일,30일,unknown,5g_capable,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",20GB,https://www.amazon.com/eSIM-12GB-Internet-tethering-Worldwide/dp/B0BXP4L87V,B0BXP4L87V,B0BXP4L87V,USBelieve Direct,Visit the ROAMING SAVER Store,"{""price_usd"": [""$21.95""], ""usage_validity"": [""Plan Detail: 20GB Internet in Europe on 5G/4G LTE HIGH-Speed networks - Mobile hotspot tethering is supported. 30mins of international calls and 200 texts from Europe to worldwide.""], ""activation_validity"": [""Orange Holiday Europe Prepaid eSIM 20GB Internet Data | 30 Days-Use | Data tethering Allowed | 30min & 200 SMS from Europe to Any Country Worldwide""], ""data_amount"": [""20GB Internet in Europe on 5G/4G LTE HIGH Speed networks - Data tethering and hotspot supported.""], ""network_type"": [""local_signal: Plan Detail: 20GB Internet in Europe on 5G/4G LTE HIGH-Speed networks - Mobile hotspot tethering is supported. 30mins of international calls and 200 texts from Europe to worldwide."", ""roaming_signal: Plan Detail: 20GB Internet in Europe on 5G/4G LTE HIGH-Speed networks - Mobile hotspot tethering is supported. 30mins of international calls and 200 texts from Europe to worldwide."", ""insufficient_or_conflicting_signals(local=3, roaming=4)""], ""network_generation"": [""product_info_cellular_5g: source:product_info_cellular: Cellular Technology 5G, 4G LTE"", ""product_info_cellular_5g: source:product_info_cellular: Cellular Technology 5G, 4G LTE""], ""review_count"": [""detail_page: 126 global ratings""], ""is_bestseller"": [""Best Sellers Rank #7,074 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #9 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #7,074 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #9 in Cell Phone SIM Cards""], ""title"": [""Orange Holiday Europe Prepaid eSIM 20GB Internet Data | 30 Days-Use | Data tethering Allowed | 30min & 200 SMS from Europe to Any Country Worldwide""]}"
amazon_us,vn,"ESIM Cards for International Travel, Japan Prepaid eSIM Unlimited Data, 30-Day Plan, 4G LTE 5G Speed, Hotspot Supported, eSIM with Instant Activation in 10 Minutes",35.5,2,,,,True,188,30일,30일,30일,unknown,5g_capable,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",unlimited,https://www.amazon.com/International-Prepaid-Unlimited-Supported-Activation/dp/B0FR97MBJW,B0FR97MBJW,B0FR97MBJW,WoWeSim,Visit the WoWeSim Store,"{""price_usd"": [""$35.50""], ""usage_validity"": [""ESIM Cards for International Travel, Japan Prepaid eSIM Unlimited Data, 30-Day Plan, 4G LTE 5G Speed, Hotspot Supported, eSIM with Instant Activation in 10 Minutes""], ""activation_validity"": [""EXTENDED 30 DAYS - UNLIMITED DATA: We have extended this plan's validity to a full 30 Days (originally 5) for longer trips. PLEASE NOTE: The physical package label still displays \""""], ""data_amount"": [""EXTENDED 30 DAYS - UNLIMITED DATA: We have extended this plan's validity to a full 30 Days (originally 5) for longer trips. PLEASE NOTE: The physical package label still displays \""""], ""network_type"": [""roaming_signal: DAILY HIGH-SPEED DATA FOR 30 DAYS: Enjoy unlimited data of high-speed data per day for 30 days in Japan; ideal for short trips or business travel; stay connected for maps, social m"", ""insufficient_or_conflicting_signals(local=0, roaming=-1)""], ""network_generation"": [""product_info_cellular_5g: source:product_info_cellular: Cellular Technology LTE/4G/5G"", ""product_info_cellular_5g: source:product_info_cellular: Cellular Technology LTE/4G/5G"", ""product_info_cellular_4g_lte_signal_present_but_5g_capable_takes_precedence""], ""review_count"": [""detail_page: 2 global ratings""], ""is_bestseller"": [""Best Sellers Rank #82,059 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #188 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #82,059 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #188 in Cell Phone SIM Cards""], ""title"": [""ESIM Cards for International Travel, Japan Prepaid eSIM Unlimited Data, 30-Day Plan, 4G LTE 5G Speed, Hotspot Supported, eSIM with Instant Activation in 10 Minutes""]}"
amazon_us,vn,"100GB 30 Day Orange Europe eSIM, Unlimited Local Calls/Text, 120 Minutes+1000 Texts to Worldwide, eSIM QR Made Available Within 24Hrs of Ordering. Scan QR Code and use Immediately!",39.99,13,,,,True,92,30일,30일,180일,local,5g_capable,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",100GB,https://www.amazon.com/Orange-eSIM-Minutes-Worldwide-Immediately/dp/B0CDH8CF34,B0CDH8CF34,B0CDH8CF34,TSIM Cards,Visit the TSIM Store,"{""price_usd"": [""$39.99""], ""usage_validity"": [""100GB 30 Day Orange Europe eSIM, Unlimited Local Calls/Text, 120 Minutes+1000 Texts to Worldwide, eSIM QR Made Available Within 24Hrs of Ordering. Scan QR Code and use Immediately!""], ""activation_validity"": [""KiwiSIM USA Data SIM Card 12GB 180 Days, 4G LTE SIM Card Support for AT&T, T-Mobile and Verizon, Nano Card for Unlocked Cellular Security Cameras/Router/Hotspot WiFi/Trail Camera (""], ""data_amount"": [""100GB High Speed Data in Europe on 4G/5G networks - Data tethering and use in hotspots allowed. See description for list of countries it can be used in.""], ""network_type"": [""100GB 30 Day Orange Europe eSIM, Unlimited Local Calls/Text, 120 Minutes+1000 Texts to Worldwide, eSIM QR Made Available Within 24Hrs of Ordering. Scan QR Code and use Immediately!"", ""Unlimited Local Calling in Europe using provided French number. 120 minutes of calling and 1000 texts from Europe to any other country."", ""score: local=10, roaming=-1""], ""network_generation"": [""product_info_cellular_5g: source:product_info_cellular: Cellular Technology 5G"", ""product_info_cellular_5g: source:product_info_cellular: Cellular Technology 5G""], ""review_count"": [""detail_page: 13 global ratings""], ""is_bestseller"": [""Best Sellers Rank #42,052 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #92 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #42,052 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #92 in Cell Phone SIM Cards""], ""title"": [""100GB 30 Day Orange Europe eSIM, Unlimited Local Calls/Text, 120 Minutes+1000 Texts to Worldwide, eSIM QR Made Available Within 24Hrs of Ordering. Scan QR Code and use Immediately!""]}"
amazon_us,vn,"TSIM South America eSIM 30 Day-10GB | Multi-Operator 5G/4G Network (Hotspot Allowed) | Use in Brazil, Chile, Colombia, Argentina, Costa Rica, Ecuador & More | eSIM in 24 Hours | Auto-Activating.",28.89,1,,,,True,265,1일,1일,30일,unknown,lte_4g_only,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",10GB,https://www.amazon.com/TSIM-South-America-eSIM-Auto-Activating/dp/B0G5972LHF,B0G5972LHF,B0G5972LHF,TSIM Cards,Visit the TSIM Store,"{""price_usd"": [""$28.89""], ""usage_validity"": [""30 Days 10GB eSIM for Travel to South America. High-Speed Data Hotspot / Tethering: Allowed Data Only: Use VoIP apps like WhatsApp, Skype, or FaceTime for calls and messages Suppor""], ""activation_validity"": [""TSIM South America eSIM 30 Day-10GB | Multi-Operator 5G/4G Network (Hotspot Allowed) | Use in Brazil, Chile, Colombia, Argentina, Costa Rica, Ecuador & More | eSIM in 24 Hours | Au""], ""data_amount"": [""MULTI-OPERATOR 5G/4G NETWORK: eSIM automatically connects to multiple major South American carriers and switches networks for the best coverage, even in remote areas. Includes 10GB""], ""network_type"": [""local_signal: TSIM Prepaid USA SIM Card for Travel | Unlimited High Data, Unlimited Local Calls and Text for 30..."", ""roaming_signal: AUTO ACTIVATION: Your eSIM's validity begins only when you first connect to a network in South America, making it safe to install before your trip. Be sure to enable data roaming w"", ""insufficient_or_conflicting_signals(local=2, roaming=3)""], ""network_generation"": [""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE"", ""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE""], ""review_count"": [""detail_page: 1 global rating""], ""is_bestseller"": [""Best Sellers Rank #116,360 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #265 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #116,360 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #265 in Cell Phone SIM Cards""], ""title"": [""TSIM South America eSIM 30 Day-10GB | Multi-Operator 5G/4G Network (Hotspot Allowed) | Use in Brazil, Chile, Colombia, Argentina, Costa Rica, Ecuador & More | eSIM in 24 Hours | Auto-Activating.""]}"
amazon_us,vn,"Taiwan eSIM: 20GB High-Speed Data for 30 Days, Explore Taipei 101, Sun Moon Lake, Taroko Gorge & Cycle Around Taiwan, Hotspot Support, No Contract, No SIM Card",19.99,10,,,,True,309,1일,1일,30일,unknown,lte_4g_only,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",10GB,https://www.amazon.com/High-Speed-Unlimited-Supports-Contract-Physical/dp/B0CR3Q54Z6,B0CR3Q54Z6,B0CR3Q54Z6,shuoxing E-commerce,Visit the gtesim Store,"{""price_usd"": [""$19.99""], ""usage_validity"": [""✈Easy To Activate: Purchase the prepaid eSIM, get a redeem code to generate an eSIM QR code, scan the QR code to install the eSIM. The eSIM is considered to be activated when the d""], ""activation_validity"": [""Taiwan eSIM: 20GB High-Speed Data for 30 Days, Explore Taipei 101, Sun Moon Lake, Taroko Gorge & Cycle Around Taiwan, Hotspot Support, No Contract, No SIM Card""], ""data_amount"": [""✈Package Details: It's eSim data only ,no physical Sim Card, no number, no calls & SMS, and it supports hotspots. You can enjoy 30 days of 10GB/20GB high speed data and unlimited s""], ""network_type"": [""local_signal: ✈Quality Network Services: Supported by local telecommunication carrier CHT, it offers 5G/4G/LTE internet speeds, with wide signal coverage, stable network and fast speed. The inte"", ""roaming_signal: Europe Roaming Essential Unlimited Data 10GB High-Speed Data Local Carriers eSIM for 30 Days No C..."", ""insufficient_or_conflicting_signals(local=20, roaming=2)""], ""network_generation"": [""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE"", ""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE""], ""review_count"": [""detail_page: 10 global ratings""], ""is_bestseller"": [""Best Sellers Rank #136,318 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #309 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #136,318 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #309 in Cell Phone SIM Cards""], ""title"": [""Taiwan eSIM: 20GB High-Speed Data for 30 Days, Explore Taipei 101, Sun Moon Lake, Taroko Gorge & Cycle Around Taiwan, Hotspot Support, No Contract, No SIM Card""]}"
amazon_us,vn,"V0MAX eSIM Card for Unlocked Android – SIM to eSIM Adapter, 30 Profiles + 1GB Free Data, Unlimited Downloads, STK Menu, Pre-Cut Nano/Micro/Standard, Global Travel in USA/Europe/Japan/China",29.99,20,,,,True,295,180일,180일,365일,unknown,unknown,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",1GB,https://www.amazon.com/9ESIM-V0MAX-eSIM-Unlocked-Android/dp/B0GT8S5WMG,B0GT8S5WMG,B0GT8S5WMG,9esim Official Store,Visit the 9esim Store,"{""price_usd"": [""$29.99""], ""usage_validity"": [""KiwiSIM USA Data SIM Card 12GB 180 Days, 4G LTE SIM Card Support for AT&T, T-Mobile and Verizon, Nano Card for Unlocked Cellular Security Cameras/Router/Hotspot WiFi/Trail Camera (""], ""activation_validity"": [""Data SIM Card 24GB 365Days Compatible with Verizon, AT&T and T-Mobile, 4G LTE USA D...""], ""data_amount"": [""30 ESIM PROFILES + 1GB FREE GLOBAL DATA：This international travel eSIM card offers 1100KB storage for up to 30 eSIM profiles. New users get 1GB free data – use immediately in the U""], ""network_type"": [""roaming_signal: Product description IMPORTANT COMPATIBILITY NOTE For Android users: Most unlocked Android phones work directly with the 9eSIM card. Download the free 9eSIM App from Google Play. Wh"", ""insufficient_or_conflicting_signals(local=0, roaming=-1)""], ""network_generation"": [""fallback_5g: source:image_alt: EIOTCLUB Data SIM Card Triple Play- USA Coverage No Contract 5G/4G LTE Cellular for Security Solar and Hunting Trail Game Cam"", ""fallback_4g_lte: source:image_alt: EIOTCLUB Data SIM Card Triple Play- USA Coverage No Contract 5G/4G LTE Cellular for Security Solar and Hunting Trail Game Cam"", ""fallback_only_network_generation_signal""], ""review_count"": [""detail_page: 20 global ratings""], ""is_bestseller"": [""Best Sellers Rank #96,070 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #295 in Cell Phone SIM Card Tools & Accessories""], ""bestseller_rank"": [""Best Sellers Rank #96,070 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #295 in Cell Phone SIM Card Tools & Accessories""], ""title"": [""V0MAX eSIM Card for Unlocked Android – SIM to eSIM Adapter, 30 Profiles + 1GB Free Data, Unlimited Downloads, STK Menu, Pre-Cut Nano/Micro/Standard, Global Travel in USA/Europe/Japan/China""]}"
amazon_us,vn,Japan Travel eSIM Card – 15 Day 10GB Prepaid Data Plan| 4G LTE High-Speed Data + Unlimited Slow Data | Hotspot Supported | Local Carrier | No Contract & SIM Card Needed | for Unlocked iOS & Android,16.99,53,,,,True,269,15일,15일,180일,local,lte_4g_only,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",10GB,https://www.amazon.com/Prepaid-High-Speed-Network-Unlimited-Supported/dp/B0DW45VLGC,B0DW45VLGC,B0DW45VLGC,STAR VENTURE,Visit the generic Store,"{""price_usd"": [""$16.99""], ""usage_validity"": [""Japan Travel eSIM Card – 15 Day 10GB Prepaid Data Plan| 4G LTE High-Speed Data + Unlimited Slow Data | Hotspot Supported | Local Carrier | No Contract & SIM Card Needed | for Unloc""], ""activation_validity"": [""KiwiSIM USA Data SIM Card 12GB 180 Days, 4G LTE SIM Card Support for AT&T, T-Mobile and Verizon, Nano Card for Unlocked Cellular Security Cameras/Router/Hotspot WiFi/Trail Camera (""], ""data_amount"": [""10GB 15-days Japan eSIM: Enjoy a 15-day plan with 10GB of premium 4G LTE data on Japan's most reliable networks.Perfect for travelers and business professionals - supports mobile h""], ""network_type"": [""Japan Travel eSIM Card – 15 Day 10GB Prepaid Data Plan| 4G LTE High-Speed Data + Unlimited Slow Data | Hotspot Supported | Local Carrier | No Contract & SIM Card Needed | for Unloc"", ""Product description Previous page Next page 1 Fast eSIM Network 2 Apps Travel With You 3 Turn eSIM into WiFi 4 Snap QR, Get eSIM 5 Instant eSIM Activation Previous page Reliable 4G"", ""score: local=21, roaming=1""], ""network_generation"": [""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE"", ""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE""], ""review_count"": [""detail_page: 53 global ratings""], ""is_bestseller"": [""Best Sellers Rank #119,005 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #269 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #119,005 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #269 in Cell Phone SIM Cards""], ""title"": [""Japan Travel eSIM Card – 15 Day 10GB Prepaid Data Plan| 4G LTE High-Speed Data + Unlimited Slow Data | Hotspot Supported | Local Carrier | No Contract & SIM Card Needed | for Unlocked iOS & Android""]}"
amazon_us,vn,"KiwiSIM 12GB SIM Card & eSIM, Data Only SIM for Android & iOS Unlocked Phones, Unlimited SIM Data Card, Travel eSIM for Europe/USA, Included 600MB eSIM Card + 12GB 180 Days Physical SIM Card",39.99,31,,,,True,219,180일,180일,180일,unknown,lte_4g_only,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",12GB,https://www.amazon.com/KiwiSIM-Unlocked-Unlimited-Included-Physical/dp/B0FHJ1WR22,B0FHJ1WR22,B0FHJ1WR22,KiwiSimTech,Visit the KiwiSIM Store,"{""price_usd"": [""$39.99""], ""usage_validity"": [""KiwiSIM 12GB SIM Card & eSIM, Data Only SIM for Android & iOS Unlocked Phones, Unlimited SIM Data Card, Travel eSIM for Europe/USA, Included 600MB eSIM Card + 12GB 180 Days Physica""], ""activation_validity"": [""Unlimited Data SIM Card: The KiwiSIM data only SIM card includes 12GB of data and can be used for 180 days. After exceeding 12GB, the speed will be limited to 256kbps, but usage ca""], ""data_amount"": [""12GB SIM card and eSIM card: KiwiSIM offers both a 12GB high-speed data SIM card and a 600MB data eSIM card. Any unlocked smartphone can use them. Phones that support eSIM can util""], ""network_type"": [""roaming_signal: Product description How does eSIM work? Previous page How does eSIM work? To add eSIM, enter the APN information and turn on roaming; then you can start using it. Next page"", ""insufficient_or_conflicting_signals(local=0, roaming=1)""], ""network_generation"": [""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE"", ""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE""], ""review_count"": [""detail_page: 31 global ratings""], ""is_bestseller"": [""Best Sellers Rank #97,433 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #219 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #97,433 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #219 in Cell Phone SIM Cards""], ""title"": [""KiwiSIM 12GB SIM Card & eSIM, Data Only SIM for Android & iOS Unlocked Phones, Unlimited SIM Data Card, Travel eSIM for Europe/USA, Included 600MB eSIM Card + 12GB 180 Days Physical SIM Card""]}"
amazon_us,vn,"EIOTCLUB eSIM Card & Reader Bundle - Physical eSIM Adapter for Unlocked Android/iPhone/Router, Unlimited Downloads, Global Travel (USA/Europe/200+ Countries), Windows & macOS Support",24.9,55,,,100,True,18,30일,30일,,unknown,unknown,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",unlimited,https://www.amazon.com/EIOTCLUB-eSIM-Card-Reader-Bundle/dp/B0DLNBXCCW,B0DLNBXCCW,B0DLNBXCCW,hilan IoT,Visit the EIOTCLUB Store,"{""price_usd"": [""$24.90""], ""usage_validity"": [""EIOTCLUB Triple Play Pro SIM Card, 5GB 30-Day, 5G LTE Data, Nano Size only | Industrial-grade for robots, drones and cameras,""], ""data_amount"": [""Unlimited eSIM Downloads & Management: The EIOTCLUB eSIM adapter comes pre-installed with 1GB of free U.S. data and 100MB of global data, allowing unlimited downloads and deletions""], ""network_type"": [""no_local_or_roaming_keyword_matched""], ""network_generation"": [""fallback_5g: source:image_alt: EIOTCLUB Triple Play Pro SIM Card, 5GB 30-Day, 5G LTE Data, Nano Size only | Industrial-grade for robots, drones and cameras,"", ""fallback_4g_lte: source:image_alt: EIOTCLUB Triple Play Pro SIM Card, 5GB 30-Day, 5G LTE Data, Nano Size only | Industrial-grade for robots, drones and cameras,"", ""fallback_only_network_generation_signal""], ""monthly_sold_count"": [""search_result_fallback: 100""], ""review_count"": [""detail_page: 55 global ratings""], ""is_bestseller"": [""Best Sellers Rank #22,400 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #18 in Cell Phone SIM Card Tools & Accessories""], ""bestseller_rank"": [""Best Sellers Rank #22,400 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #18 in Cell Phone SIM Card Tools & Accessories""], ""title"": [""EIOTCLUB eSIM Card & Reader Bundle - Physical eSIM Adapter for Unlocked Android/iPhone/Router, Unlimited Downloads, Global Travel (USA/Europe/200+ Countries), Windows & macOS Support""]}"
amazon_us,vn,"eSIM Card with USB-C Reader Bundle,Unlimited Rewrites & Network Switching, 180+ Countries Global Travel, Compatible with Unlocked iOS/Android/Router/Windows/macOS,1.4M Storage",29.99,7,,,,True,166,30일,30일,180일,local,lte_4g_only,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",unlimited,https://www.amazon.com/Linklan-Unlimited-Switching-Countries-Compatible/dp/B0GGGMT5YW,B0GGGMT5YW,B0GGGMT5YW,LinklaneSIM,Visit the Linklan Store,"{""price_usd"": [""$29.99""], ""usage_validity"": [""Unlimited Data SIM Card 5GB 30Days Compatible with AT&T and Verizon Network, 5G 4G LTE High Speed Data Only SIM Card Compatib""], ""activation_validity"": [""KiwiSIM USA Data SIM Card 12GB 180 Days, 4G LTE SIM Card Support for AT&T, T-Mobile and Verizon, Nano Card for Unlocked Cellular Security Cameras/Router/Hotspot WiFi/Trail Camera (""], ""data_amount"": [""【eSIM Technology for Hassle-Free Connectivity】 The Linklan physical eSIM card supports unlimited repeated writes, allowing you to configure data plans for different regions as need""], ""network_type"": [""【180+ Countries Global Coverage】 No need to apply for local SIM cards or pre-book data plans. Activate the eSIM and connect to high-quality networks in over 180 countries and regio"", ""score: local=3, roaming=0""], ""network_generation"": [""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE"", ""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE""], ""review_count"": [""detail_page: 7 global ratings""], ""is_bestseller"": [""Best Sellers Rank #71,871 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #166 in Cell Phone SIM Card Tools & Accessories""], ""bestseller_rank"": [""Best Sellers Rank #71,871 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #166 in Cell Phone SIM Card Tools & Accessories""], ""title"": [""eSIM Card with USB-C Reader Bundle,Unlimited Rewrites & Network Switching, 180+ Countries Global Travel, Compatible with Unlocked iOS/Android/Router/Windows/macOS,1.4M Storage""]}"
amazon_us,vn,"Prepaid China eSIM Data: 10GB High-Speed Data for 30 Days,Explore Beijing, Shanghai, Great Wall & More, Seamless Roaming in Mainland China, Hong Kong, Macau, No Contract, Hotspot Support, No SIM Card",17.99,16,,,,True,173,1일,1일,30일,unknown,lte_4g_only,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",10GB,https://www.amazon.com/Seamless-Mainland-High-Speed-Unlimited-Contract/dp/B0CR3ZT7JC,B0CR3ZT7JC,B0CR3ZT7JC,shuoxing E-commerce,Visit the gtesim Store,"{""price_usd"": [""$17.99""], ""usage_validity"": [""✈Easy To Activate: Purchase the prepaid eSIM, get a redeem code to generate an eSIM QR code, scan the QR code to install the eSIM. The eSIM is considered to be activated when the d""], ""activation_validity"": [""Prepaid China eSIM Data: 10GB High-Speed Data for 30 Days,Explore Beijing, Shanghai, Great Wall & More, Seamless Roaming in Mainland China, Hong Kong, Macau, No Contract, Hotspot S""], ""data_amount"": [""✈Package Details: It's eSim Data only ,no physical Sim Card, no number, no calls & SMS, and it supports hotspots. You can enjoy 30 days of 10GB high speed data and unlimited speed ""], ""network_type"": [""local_signal: ✈Quality Network Services: Supported by local telecommunication carriers, it offers 5G/4G/LTE internet speeds, with wide signal coverage, stable network and fast speed. The interne"", ""roaming_signal: Prepaid China eSIM Data: 10GB High-Speed Data for 30 Days,Explore Beijing, Shanghai, Great Wall & More, Seamless Roaming in Mainland China, Hong Kong, Macau, No Contract, Hotspot S"", ""insufficient_or_conflicting_signals(local=21, roaming=8)""], ""network_generation"": [""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE"", ""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE""], ""review_count"": [""detail_page: 16 global ratings""], ""is_bestseller"": [""Best Sellers Rank #73,133 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #173 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #73,133 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #173 in Cell Phone SIM Cards""], ""title"": [""Prepaid China eSIM Data: 10GB High-Speed Data for 30 Days,Explore Beijing, Shanghai, Great Wall & More, Seamless Roaming in Mainland China, Hong Kong, Macau, No Contract, Hotspot Support, No SIM Card""]}"
amazon_us,vn,Thailand eSIM | 10GB Super Saver Refillable Plan! QR Code Sent via Email in 24Hrs - Scan & Use Immediately | Auto Activating 15 Day Validity | 5G Speed + Hotspot | Data-Only No Phone Number,13.99,2,,,,True,201,15일,15일,,unknown,lte_4g_only,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",10GB,https://www.amazon.com/Thailand-eSIM-10GB-Super-Refillable/dp/B0DX6P2CMT,B0DX6P2CMT,B0DX6P2CMT,TSIM Cards,Visit the TSIM Store,"{""price_usd"": [""$13.99""], ""usage_validity"": [""Thailand eSIM | 10GB Super Saver Refillable Plan! QR Code Sent via Email in 24Hrs - Scan & Use Immediately | Auto Activating 15 Day Validity | 5G Speed + Hotspot | Data-Only No Pho""], ""data_amount"": [""HIGH SPEED 5G/4G DATA: Enjoy up to 10GB of high-speed 5G/4G internet. Hotspot tethering is supported.""], ""network_type"": [""local_signal: Europe eSIM 30 Days 20GB + Unlimited Local Calls + 30 Min Call Home | eSIM Available in 24 Hours | 48 Countries | 5G Data + H"", ""insufficient_or_conflicting_signals(local=1, roaming=0)""], ""network_generation"": [""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE"", ""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE""], ""review_count"": [""detail_page: 2 global ratings""], ""is_bestseller"": [""Best Sellers Rank #86,741 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #201 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #86,741 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #201 in Cell Phone SIM Cards""], ""title"": [""Thailand eSIM | 10GB Super Saver Refillable Plan! QR Code Sent via Email in 24Hrs - Scan & Use Immediately | Auto Activating 15 Day Validity | 5G Speed + Hotspot | Data-Only No Phone Number""]}"
